,2025-09-30,2024-09-30,2023-09-30,2022-09-30
Current Capital Lease Obligation,45010000.0,34340000.0,35820000.0,38644000.0
Current Debt,20542000.0,9858000.0,253423000.0,2386424000.0
Other Current Borrowings,20542000.0,9858000.0,253423000.0,2386424000.0
Pensionand Other Post Retirement Benefit Plans Current,75184000.0,68763000.0,59417000.0,57382000.0
Payables And Accrued Expenses,866940000.0,767370000.0,610490000.0,744800000.0
Current Accrued Expenses,210903000.0,190440000.0,153153000.0,139113000.0
Interest Payable,122459000.0,106116000.0,78939000.0,59542000.0
Payables,656037000.0,576930000.0,457337000.0,605687000.0
Other Payable,37073000.0,19125000.0,43688000.0,157942000.0
Total Tax Payable,237965000.0,215857000.0,195468000.0,189239000.0
Accounts Payable,380999000.0,341948000.0,218181000.0,258506000.0
Total Assets,28249522000.0,25194465000.0,22516968000.0,22192989000.0
Total Non Current Assets,27196827000.0,24062151000.0,21631200000.0,19145296000.0
Other Non Current Assets,28627000.0,30343000.0,23306000.0,20968000.0
Defined Pension Benefit,226409000.0,155611000.0,92648000.0,29498000.0
Financial Assets,4594000.0,94197000.0,381593000.0,355784000.0
Investments And Advances,114938000.0,110594000.0,104602000.0,96012000.0
Investmentin Financial Assets,114938000.0,110594000.0,104602000.0,96012000.0
Available For Sale Securities,114938000.0,110594000.0,104602000.0,96012000.0
Goodwill And Other Intangible Assets,806384000.0,814101000.0,823459000.0,731257000.0
Other Intangible Assets,75127000.0,82844000.0,92202000.0,
Goodwill,731257000.0,731257000.0,731257000.0,731257000.0
Net PPE,25586924000.0,22453923000.0,19829949000.0,17454902000.0
Accumulated Depreciation,-3971146000.0,-3643716000.0,-3291791000.0,-2997900000.0
Gross PPE,29558070000.0,26097639000.0,23121740000.0,20452802000.0
Construction In Progress,1235316000.0,1063798000.0,939927000.0,835868000.0
Other Properties,293934000.0,249556000.0,223366000.0,214663000.0
Current Assets,1052695000.0,1132314000.0,885768000.0,3047693000.0
Other Current Assets,46179000.0,20142000.0,33424000.0,2032199000.0
Hedging Assets Current,5303000.0,2091000.0,4071000.0,26207000.0
Current Deferred Assets,140626000.0,159762000.0,148297000.0,119742000.0
Restricted Cash,1116000.0,1516000.0,3844000.0,0.0
Prepaid Assets,80495000.0,74780000.0,58029000.0,58551000.0
Inventory,191832000.0,186469000.0,280127000.0,383821000.0
Receivables,384457000.0,380214000.0,342572000.0,375619000.0
Receivables Adjustments Allowances,-45259000.0,-37056000.0,-40840000.0,-49993000.0
Other Receivables,66466000.0,58519000.0,64775000.0,33850000.0
Taxes Receivable,8948000.0,14332000.0,13918000.0,11911000.0
Accounts Receivable,213651000.0,220869000.0,198976000.0,258333000.0
Cash Cash Equivalents And Short Term Investments,202687000.0,307340000.0,15404000.0,51554000.0
Cash And Cash Equivalents,202687000.0,307340000.0,15404000.0,51554000.0
